,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
182,11415,151886,19020.0,37.9,64696.0,35734.0,2161.0,11.361724500525762,11487.0,7533
183,11416,0,25973.0,33.9,58621.0,21338.0,4214.0,16.22454086936434,6882.0,19091
184,11417,116957,31556.0,36.8,61617.0,24237.0,4890.0,15.496260616047662,12404.0,19152
185,11418,571898,36751.0,34.9,61472.0,23317.0,5283.0,14.375119044379744,12944.0,23807
186,11419,102116,48370.0,36.5,55557.0,19170.0,8620.0,17.820963407070497,5368.0,43002
187,11420,159755,50162.0,36.8,57784.0,22129.0,6144.0,12.248315457916352,8111.0,42051
188,11421,62850,42745.0,34.8,61974.0,23475.0,6558.0,15.342145280149724,19595.0,23150
189,11422,81768,32589.0,35.5,83631.0,29035.0,2743.0,8.416950504771549,2576.0,30013
190,11423,105852,32053.0,39.4,60161.0,25657.0,3423.0,10.679187595544878,4952.0,27101
191,11424,800,0.0,,,,0.0,,0.0,0
192,11425,137,0.0,,,,0.0,,0.0,0
193,11426,60281,19348.0,40.8,77917.0,31453.0,1747.0,9.029357039487286,9013.0,10335
194,11427,0,23460.0,41.8,69847.0,29657.0,2578.0,10.988917306052857,6477.0,16983
195,11428,74211,20461.0,40.2,68077.0,23357.0,2224.0,10.869458970724793,4706.0,15755
196,11429,102394,27506.0,39.9,71208.0,24564.0,3321.0,12.073729368137862,1437.0,26069
197,11430,1686458,171.0,43.4,,8278.0,143.0,83.62573099415205,18.0,153
198,11432,565627,62395.0,35.8,49631.0,21641.0,12609.0,20.208350028047118,14196.0,48199
199,11433,159125,37927.0,30.7,44799.0,17236.0,7835.0,20.658106362222163,1336.0,36591
200,11434,505969,65255.0,35.6,58178.0,23690.0,8536.0,13.080989962454984,1900.0,63355
201,11435,315989,54523.0,35.7,52939.0,23353.0,9645.0,17.689782293710913,12011.0,42512
202,11436,30719,18609.0,35.5,61544.0,23204.0,2433.0,13.074318877962277,1147.0,17462
203,11451,1380,0.0,,,,0.0,,0.0,0
204,11691,334972,62577.0,32.6,39986.0,19097.0,15152.0,24.213369129232785,23497.0,39080
205,11692,53964,17970.0,35.2,40298.0,21118.0,3903.0,21.719532554257096,5144.0,12826
206,11693,38904,11338.0,38.9,51116.0,25732.0,2325.0,20.50626212735932,6371.0,4967
207,11694,77551,21507.0,43.1,75615.0,37351.0,1369.0,6.365369414609197,18205.0,3302
208,11697,0,4078.0,49.3,82230.0,39540.0,123.0,3.0161844041196666,4031.0,47
,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
0,10001,8118354,20579.0,35.7,76138.0,74212.0,2672.0,12.9841100150639,13654.0,6925
1,10002,585960,80323.0,39.9,32265.0,25518.0,22136.0,27.55873162107989,24852.0,55471
2,10003,5244723,56614.0,32.2,91767.0,73196.0,6153.0,10.868336453880666,43932.0,12682
3,10004,9670296,2780.0,33.8,127281.0,127628.0,300.0,10.79136690647482,2166.0,614
4,10005,5947321,5724.0,28.4,120729.0,99403.0,590.0,10.307477288609364,4238.0,1486
5,10006,2130252,2696.0,31.5,115787.0,98790.0,257.0,9.532640949554896,1871.0,825
6,10007,2299621,6188.0,34.5,210125.0,156554.0,146.0,2.3594053005817712,4463.0,1725
7,10009,378053,62397.0,37.0,59034.0,44705.0,12380.0,19.84069746942962,37680.0,24717
8,10010,8044200,29396.0,35.3,95556.0,84619.0,3799.0,12.923527010477615,22061.0,7335
9,10011,4399264,51853.0,40.3,101515.0,113300.0,4461.0,8.603166644167166,40428.0,11425
10,10012,2920888,24703.0,33.4,77853.0,70333.0,2804.0,11.350848075132575,18713.0,5990
11,10013,6381052,26090.0,35.5,68790.0,78155.0,3408.0,13.06247604446148,13714.0,12376
12,10014,2571695,30893.0,37.3,105144.0,104544.0,1935.0,6.263554850613407,27323.0,3570
13,10016,8483270,52624.0,32.7,101979.0,88265.0,4559.0,8.663347522043175,40479.0,12145
14,10017,19166152,16137.0,35.9,108250.0,108756.0,1194.0,7.399144822457706,12133.0,4004
15,10018,9874383,6147.0,31.6,87813.0,67612.0,1111.0,18.073857166097284,3545.0,2602
16,10019,17441129,40351.0,37.7,80519.0,83097.0,4877.0,12.086441476047682,29130.0,11221
17,10020,6226592,0.0,,,,0.0,,0.0,0
18,10021,4782849,42646.0,40.8,106236.0,113504.0,2772.0,6.50002344885804,37594.0,5052
19,10022,20186272,29317.0,45.6,106888.0,123140.0,1191.0,4.062489340655592,25002.0,4315
20,10023,2498714,60447.0,41.2,105311.0,99534.0,5764.0,9.535626251096001,49718.0,10729
21,10024,789282,58991.0,41.5,110091.0,101078.0,4238.0,7.184146734247597,48377.0,10614
22,10025,1007483,96449.0,37.7,68463.0,55878.0,15391.0,15.957656377982145,64321.0,32128
23,10026,84881,36797.0,33.1,42058.0,28181.0,10173.0,27.64627551159062,8576.0,28221
24,10027,2135055,61018.0,30.9,35694.0,26335.0,16399.0,26.87567603002393,16910.0,44108
25,10028,1168628,45799.0,39.7,107976.0,108314.0,2431.0,5.307976156684644,40937.0,4862
26,10029,0,79031.0,32.7,31254.0,23812.0,21539.0,27.253862408422012,26436.0,52595
27,10030,70986,29364.0,34.6,30674.0,23500.0,8495.0,28.929982291240975,3942.0,25422
28,10031,127323,59708.0,31.8,36495.0,22867.0,17289.0,28.95591880485027,14712.0,44996
29,10032,0,61650.0,34.2,36095.0,18608.0,16835.0,27.307380373073805,16266.0,45384
30,10033,248456,57073.0,35.6,41352.0,24088.0,13643.0,23.90447321850963,23958.0,33115
31,10034,104865,41200.0,36.4,43049.0,23071.0,9509.0,23.08009708737864,15193.0,26007
32,10035,394245,34709.0,33.0,26214.0,18712.0,13684.0,39.42493301449192,7716.0,26993
33,10036,17934538,22413.0,38.8,64013.0,67065.0,3094.0,13.80448846651497,14681.0,7732
34,10037,187355,17099.0,38.9,39897.0,27741.0,3354.0,19.615182174396164,1558.0,15541
35,10038,3179290,20042.0,33.6,65934.0,58384.0,4224.0,21.075740944017564,10000.0,10042
36,10039,42711,25372.0,34.0,35710.0,19990.0,6658.0,26.24152609175469,3261.0,22111
37,10040,124378,43650.0,36.6,40385.0,23416.0,9566.0,21.915234822451318,17477.0,26173
38,10044,119005,12311.0,39.0,75325.0,38523.0,1464.0,11.89180407765413,6608.0,5703
39,10069,23658,5359.0,35.7,186569.0,130176.0,197.0,3.676058966225042,4117.0,1242
40,10103,1157914,0.0,,,,0.0,,0.0,0
41,10110,201894,3.0,30.5,,42567.0,1.0,33.333333333333336,1.0,2
42,10111,702100,0.0,,,,0.0,,0.0,0
43,10112,893807,0.0,,,,0.0,,0.0,0
44,10115,111509,0.0,,,,0.0,,0.0,0
45,10119,827821,0.0,,,,0.0,,0.0,0
46,10128,689122,59443.0,38.9,96974.0,92010.0,4417.0,7.43064784751779,48615.0,10828
47,10152,551880,0.0,,,,0.0,,0.0,0
48,10153,1368831,0.0,,,,0.0,,0.0,0
49,10154,1124769,0.0,,,,0.0,,0.0,0
50,10162,5269,1590.0,38.7,165917.0,99910.0,10.0,0.6289308176100629,1435.0,155
51,10165,254882,0.0,,,,0.0,,0.0,0
52,10167,913545,0.0,,,,0.0,,0.0,0
53,10168,289544,0.0,,,,0.0,,0.0,0
54,10169,547975,0.0,,,,0.0,,0.0,0
55,10170,602193,0.0,,,,0.0,,0.0,0
56,10171,726601,0.0,,,,0.0,,0.0,0
57,10172,1040232,0.0,,,,0.0,,0.0,0
58,10173,192945,0.0,,,,0.0,,0.0,0
59,10174,340728,0.0,,,,0.0,,0.0,0
60,10177,289827,0.0,,,,0.0,,0.0,0
61,10199,0,0.0,,,,0.0,,0.0,0
62,10271,406406,0.0,,,,0.0,,0.0,0
63,10278,0,0.0,,,,0.0,,0.0,0
64,10279,132789,0.0,,,,0.0,,0.0,0
65,10280,52044,7610.0,37.7,125830.0,83703.0,362.0,4.756898817345598,5534.0,2076
66,10282,162829,5507.0,34.0,233409.0,126314.0,124.0,2.251679680406755,3837.0,1670
67,10301,241178,38851.0,34.4,54792.0,27596.0,7537.0,19.399758049985845,23133.0,15718
68,10302,196798,17090.0,33.2,56883.0,23181.0,4383.0,25.64657694558221,9645.0,7445
69,10303,242703,24933.0,31.5,50137.0,22778.0,4781.0,19.17539004532146,9613.0,15320
70,10304,188040,41845.0,35.1,51852.0,25019.0,8708.0,20.810132632333612,20348.0,21497
71,10305,663763,41309.0,39.7,66478.0,29698.0,3824.0,9.25706262557796,32377.0,8932
72,10306,292266,55692.0,41.1,77720.0,34534.0,3208.0,5.7602528190763485,49742.0,5950
73,10307,50613,14418.0,37.8,86011.0,37904.0,393.0,2.725759467332501,13527.0,891
74,10308,56903,28782.0,42.0,90196.0,37581.0,1209.0,4.200542005420054,27058.0,1724
75,10309,317666,31943.0,38.4,86759.0,34921.0,2146.0,6.718216823717246,28838.0,3105
76,10310,298136,24454.0,34.5,62457.0,28763.0,5169.0,21.137646192851886,14691.0,9763
77,10311,0,0.0,,,,0.0,,0.0,0
78,10312,152363,61136.0,40.4,87426.0,36131.0,3735.0,6.109330018319811,56863.0,4273
79,10314,701722,87921.0,40.8,79820.0,32777.0,7144.0,8.12547627984213,69001.0,18920
80,10451,945296,45931.0,30.8,26541.0,14314.0,16651.0,36.25220439354684,8700.0,37231
81,10452,162531,74520.0,30.4,26636.0,12851.0,27665.0,37.124261943102525,11416.0,63104
82,10453,150223,79143.0,30.0,26120.0,12692.0,30273.0,38.25101398733937,9208.0,69935
83,10454,316478,37850.0,28.9,19271.0,11362.0,17243.0,45.556142668428,14028.0,23822
84,10455,267245,38114.0,28.0,21379.0,11685.0,14937.0,39.19032376554547,7768.0,30346
85,10456,305092,87796.0,30.4,22604.0,12206.0,34609.0,39.41979133445715,9233.0,78563
86,10457,564780,69411.0,28.5,24445.0,12792.0,27532.0,39.66518275201337,10160.0,59251
87,10458,448841,74911.0,28.8,24478.0,13754.0,27618.0,36.86774972967922,14836.0,60075
88,10459,132565,47000.0,27.7,21913.0,12116.0,20157.0,42.88723404255319,6517.0,40483
89,10460,206410,56011.0,29.1,22625.0,12560.0,21417.0,38.237131991930156,8520.0,47491
90,10461,897472,51599.0,38.5,50329.0,25921.0,7495.0,14.525475299908914,27110.0,24489
91,10462,534122,75709.0,35.3,46001.0,21412.0,15573.0,20.569549194943797,17814.0,57895
92,10463,334489,69371.0,39.6,53282.0,30472.0,11492.0,16.566000201813438,31400.0,37971
93,10464,35900,3974.0,52.6,61063.0,40195.0,232.0,5.8379466532460995,3050.0,924
94,10465,456505,43897.0,40.2,63352.0,29519.0,5898.0,13.435997904184797,28423.0,15474
95,10466,212459,71631.0,35.3,44038.0,19509.0,14294.0,19.95504739568064,5887.0,65744
96,10467,0,96319.0,32.9,35358.0,17934.0,24762.0,25.70832338375606,18775.0,77544
97,10468,263546,73205.0,31.7,32985.0,15750.0,22392.0,30.588074585069325,10672.0,62533
98,10469,268267,71580.0,36.9,55724.0,23299.0,8929.0,12.474154791841297,14242.0,57338
99,10470,94796,15647.0,36.5,56058.0,27749.0,1742.0,11.133124560618649,7081.0,8566
100,10471,300530,21792.0,42.1,71286.0,45173.0,1473.0,6.759361233480176,15965.0,5827
101,10472,103718,67915.0,30.5,31594.0,15516.0,22325.0,32.8719723183391,9442.0,58473
102,10473,208033,58403.0,35.7,37616.0,20335.0,13396.0,22.937177884697704,9887.0,48516
103,10474,735632,12723.0,28.5,23297.0,11370.0,5118.0,40.22636170714454,5121.0,7602
104,10475,334343,41625.0,45.8,45460.0,26505.0,5313.0,12.763963963963963,7885.0,33740
105,11004,122536,14178.0,40.8,78766.0,34882.0,914.0,6.446607419946396,6902.0,7276
106,11005,15602,1963.0,79.9,70036.0,82709.0,43.0,2.1905247070809986,1945.0,18
107,11101,3923484,24405.0,33.9,43909.0,27987.0,4747.0,19.450932186027455,12286.0,12119
108,11102,289429,33742.0,32.7,48548.0,27385.0,5690.0,16.863256475609035,19869.0,13873
109,11103,250630,36724.0,35.0,55844.0,31958.0,4923.0,13.40540246160549,28036.0,8688
110,11104,215107,26321.0,37.2,54188.0,30219.0,3025.0,11.49272444056077,16209.0,10112
111,11105,539065,37438.0,35.2,57576.0,32505.0,5096.0,13.61183823922218,29543.0,7895
112,11106,376731,36958.0,35.9,49371.0,30492.0,7948.0,21.50549272146761,22554.0,14404
113,11109,8388,3272.0,31.5,126225.0,86873.0,213.0,6.509779951100245,2454.0,818
114,11201,2703614,52242.0,35.3,93693.0,69156.0,6816.0,13.046973699322384,34805.0,17437
115,11203,1018576,80202.0,38.1,49002.0,22302.0,11878.0,14.810104486172415,3533.0,76669
116,11204,324082,80341.0,33.8,45112.0,19898.0,16596.0,20.65694975168345,54966.0,25375
117,11205,449972,40125.0,29.6,42434.0,25960.0,13648.0,34.01370716510903,19513.0,20612
118,11206,539679,80086.0,28.4,28584.0,15185.0,29047.0,36.26976000799141,34601.0,45485
119,11207,406797,92054.0,29.9,32642.0,15608.0,30463.0,33.09253264388294,13953.0,78101
120,11208,335016,93998.0,30.5,35665.0,14907.0,30097.0,32.01876635673099,33227.0,60771
121,11209,608745,72434.0,38.1,57713.0,35436.0,10023.0,13.83742441394925,56762.0,15672
122,11210,292751,64041.0,34.7,54664.0,25516.0,9634.0,15.04348776565013,22743.0,41298
123,11211,847261,90510.0,29.2,44173.0,25768.0,31188.0,34.4580709313888,75482.0,15028
124,11212,396670,81267.0,32.1,27901.0,15405.0,27429.0,33.75170733508066,3782.0,77485
125,11213,225955,61495.0,32.3,35344.0,18572.0,16958.0,27.576225709407268,12931.0,48564
126,11214,377269,81428.0,39.8,41246.0,21616.0,14458.0,17.755563196934716,47033.0,34395
127,11215,837133,67195.0,34.1,93184.0,55199.0,5759.0,8.570578168018454,50370.0,16825
128,11216,122039,53662.0,34.6,41688.0,24839.0,12565.0,23.415079572136708,7070.0,46592
129,11217,589896,38398.0,35.4,78591.0,49748.0,5167.0,13.456430022396999,20202.0,18196
130,11218,358081,74571.0,32.9,53251.0,23960.0,17396.0,23.328103418218877,44232.0,30339
131,11219,1222037,95069.0,28.5,34590.0,14932.0,31683.0,33.32632088272728,63662.0,31407
132,11220,939853,100476.0,32.5,38267.0,16676.0,28798.0,28.661570922409332,34827.0,65649
133,11221,128631,80254.0,31.2,37608.0,18032.0,22443.0,27.964961248037483,22638.0,57616
134,11222,693902,33718.0,33.6,62634.0,38113.0,4166.0,12.355418470846432,28552.0,5166
135,11223,438827,74700.0,40.2,40960.0,22046.0,11901.0,15.931726907630521,48920.0,25780
136,11224,214661,44047.0,48.7,31415.0,20067.0,11206.0,25.441006197924946,26455.0,17592
137,11225,110264,60179.0,33.9,40481.0,21524.0,12969.0,21.550707057279116,9164.0,51015
138,11226,255714,99285.0,34.3,40146.0,19527.0,20334.0,20.480435111043963,10320.0,88965
139,11228,159897,43396.0,40.3,61213.0,29107.0,4490.0,10.346575721264633,30401.0,12995
140,11229,457607,79268.0,41.0,49629.0,25943.0,11688.0,14.744915981228239,57116.0,22152
141,11230,571833,84707.0,34.3,42568.0,22268.0,18138.0,21.41263413885511,60727.0,23980
142,11231,402566,34393.0,34.7,71999.0,46008.0,5607.0,16.302736021864913,21938.0,12455
143,11232,596437,28703.0,30.9,40565.0,18253.0,7080.0,24.66641117653207,13133.0,15570
144,11233,124722,67661.0,32.5,35620.0,19786.0,20257.0,29.938960405551203,3205.0,64456
145,11234,671012,95390.0,37.7,68177.0,28752.0,9134.0,9.575427193626167,44611.0,50779
146,11235,612464,72447.0,45.1,42298.0,27291.0,14273.0,19.701298880560962,59048.0,13399
147,11236,410618,97084.0,36.1,60758.0,24388.0,13299.0,13.698446705945367,6864.0,90220
148,11237,413133,53031.0,29.3,37636.0,15692.0,17504.0,33.007109049423924,18048.0,34983
149,11238,259363,52033.0,34.0,64981.0,38807.0,7642.0,14.686833355755002,20025.0,32008
150,11239,92874,12850.0,42.0,24640.0,18138.0,4030.0,31.361867704280154,5022.0,7828
151,11351,0,0.0,,,,0.0,,0.0,0
152,11354,988640,55543.0,42.1,48236.0,23665.0,9233.0,16.62315683344436,15030.0,40513
153,11355,785361,83938.0,40.2,43248.0,20994.0,15983.0,19.041435345135696,14519.0,69419
154,11356,432351,22947.0,36.9,59289.0,26311.0,1987.0,8.659083976118882,10873.0,12074
155,11357,270573,40705.0,43.8,76014.0,35412.0,1845.0,4.532612701142366,31810.0,8895
156,11358,177024,39143.0,41.1,67924.0,31026.0,3725.0,9.516388626318882,19075.0,20068
157,11359,6718,0.0,,,,0.0,,0.0,0
158,11360,107193,20688.0,47.8,76438.0,41606.0,1041.0,5.031902552204176,13105.0,7583
159,11361,346551,29197.0,41.5,72837.0,32510.0,2304.0,7.891221700859678,16308.0,12889
160,11362,103471,18220.0,46.7,86051.0,38620.0,1331.0,7.305159165751921,10113.0,8107
161,11363,32333,7442.0,43.0,91712.0,47492.0,186.0,2.49932813759742,4357.0,3085
162,11364,77264,35106.0,42.4,73079.0,33023.0,3243.0,9.237737138950607,16195.0,18911
163,11365,304996,41520.0,40.0,56131.0,26190.0,5431.0,13.080443159922929,15058.0,26462
164,11366,82354,13593.0,41.0,75729.0,31767.0,1337.0,9.835944971676598,7239.0,6354
165,11367,129752,39424.0,34.9,52199.0,26844.0,6439.0,16.332690746753247,22448.0,16976
166,11368,512243,104486.0,31.4,46325.0,16393.0,23263.0,22.264226786363725,47230.0,57256
167,11369,178016,40160.0,33.6,55553.0,20178.0,6652.0,16.56374501992032,10532.0,29628
168,11370,281407,37755.0,33.8,52489.0,18414.0,4802.0,12.718845186068071,13460.0,24295
169,11371,0,0.0,,,,0.0,,0.0,0
170,11372,268160,62857.0,38.3,47750.0,24184.0,11902.0,18.935043034188713,36348.0,26509
171,11373,611814,97430.0,35.8,44964.0,20304.0,19899.0,20.423894077799446,38684.0,58746
172,11374,386394,42484.0,39.6,54868.0,34243.0,5124.0,12.061011204218058,27273.0,15211
173,11375,803634,69745.0,42.0,72538.0,44476.0,5226.0,7.493010251630941,44959.0,24786
174,11377,627777,87284.0,35.8,49528.0,24113.0,11781.0,13.497319096283396,40806.0,46478
175,11378,787583,32187.0,39.4,58317.0,27121.0,3184.0,9.892192500077671,26084.0,6103
176,11379,151373,35680.0,43.5,67516.0,31720.0,2765.0,7.749439461883408,30881.0,4799
177,11385,568852,99508.0,34.2,51258.0,22904.0,17454.0,17.540298267475983,81254.0,18254
178,11411,37730,19357.0,43.4,81390.0,31339.0,1137.0,5.873844087410239,717.0,18640
179,11412,41697,36660.0,38.9,71292.0,25941.0,3060.0,8.346972176759412,803.0,35857
180,11413,193675,39291.0,39.8,77739.0,28294.0,2857.0,7.271385304522664,1343.0,37948
181,11414,88793,28769.0,45.2,65295.0,33500.0,2566.0,8.919322882269109,24781.0,3988
182,11415,130915,19464.0,37.3,60287.0,34053.0,2174.0,11.169338265515824,11899.0,7565
183,11416,359625,24977.0,33.1,55225.0,20015.0,3660.0,14.65348120270649,6817.0,18160
184,11417,99429,30325.0,35.3,61284.0,23395.0,4226.0,13.935696619950535,12217.0,18108
185,11418,577857,36821.0,34.9,58965.0,22214.0,4502.0,12.226718448711333,14686.0,22135
186,11419,89867,48119.0,36.2,53815.0,18815.0,7502.0,15.59051518111349,6101.0,42018
187,11420,121257,48226.0,36.1,60603.0,22890.0,5744.0,11.910587649815453,8522.0,39704
188,11421,57808,41872.0,33.6,57091.0,22023.0,6099.0,14.565819640810087,15883.0,25989
189,11422,83691,33116.0,34.9,85151.0,28272.0,2238.0,6.758062567942988,2250.0,30866
190,11423,105244,31425.0,39.7,61948.0,26511.0,3716.0,11.824980111376293,5424.0,26001
191,11424,1099,0.0,,,,0.0,,0.0,0
192,11425,136,0.0,,,,0.0,,0.0,0
193,11426,60520,18847.0,39.5,78415.0,30543.0,1042.0,5.528731363081658,8898.0,9949
194,11427,0,24601.0,40.1,70438.0,29416.0,2429.0,9.873582374700215,7420.0,17181
195,11428,63214,19784.0,39.5,69758.0,25195.0,1497.0,7.566720582288718,4742.0,15042
196,11429,88456,28571.0,38.5,70478.0,23132.0,3749.0,13.121696825452382,1911.0,26660
197,11430,1487092,101.0,43.9,,8896.0,80.0,79.20792079207921,15.0,86
198,11432,544359,58705.0,37.1,50130.0,23458.0,10749.0,18.310195043011667,11900.0,46805
199,11433,183199,30851.0,32.9,43419.0,19414.0,7256.0,23.519496936890214,1106.0,29745
200,11434,461016,61853.0,35.9,57393.0,23773.0,7708.0,12.461804601231954,1714.0,60139
201,11435,257002,52288.0,35.9,53914.0,24009.0,8356.0,15.980722154222766,11061.0,41227
202,11436,27226,17316.0,36.7,60820.0,23297.0,2409.0,13.911988911988912,442.0,16874
203,11451,1351,0.0,,,,0.0,,0.0,0
204,11691,332139,61442.0,30.8,38631.0,18715.0,16094.0,26.19380879528661,22348.0,39094
205,11692,50989,16870.0,36.2,39817.0,20270.0,4121.0,24.427978660343804,3231.0,13639
206,11693,35819,11415.0,38.9,50006.0,24229.0,2219.0,19.43933420937363,6035.0,5380
207,11694,77181,21281.0,44.7,73893.0,37718.0,1378.0,6.4752596212584,18110.0,3171
208,11697,0,4344.0,49.1,86731.0,39793.0,44.0,1.0128913443830572,4304.0,40
,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
0,10001,9226142,23537.0,35.6,86801.0,80990.0,4610.0,19.586183455835492,14180.0,9357
1,10002,697785,80736.0,40.8,33726.0,27867.0,24215.0,29.992816091954023,23866.0,56870
2,10003,7065453,57112.0,32.1,98151.0,80936.0,4908.0,8.59364056590559,44339.0,12773
3,10004,11405126,3221.0,33.1,119691.0,90205.0,218.0,6.768084445824278,2274.0,947
4,10005,6553790,8131.0,29.4,124194.0,96940.0,864.0,10.625999262083385,6126.0,2005
5,10006,2438770,3110.0,31.4,123691.0,96121.0,250.0,8.038585209003216,2237.0,873
6,10007,3148694,6876.0,35.4,250001.0,184886.0,191.0,2.7777777777777777,4895.0,1981
7,10009,442831,60865.0,37.0,59090.0,44839.0,13840.0,22.738848270763164,36295.0,24570
8,10010,7934210,31447.0,34.6,101718.0,82453.0,4277.0,13.600661430343116,22901.0,8546
9,10011,5320272,52349.0,39.5,109818.0,114034.0,4336.0,8.282870732965291,41472.0,10877
10,10012,2599324,24163.0,34.2,100859.0,77687.0,2379.0,9.845631751024293,18059.0,6104
11,10013,7747673,27415.0,36.9,96667.0,105629.0,3178.0,11.59219405434981,15066.0,12349
12,10014,2952515,30727.0,37.0,113973.0,112694.0,1758.0,5.7213525563836365,27210.0,3517
13,10016,9937677,50641.0,33.4,104826.0,88937.0,4862.0,9.600916253628483,36436.0,14205
14,10017,20255599,16472.0,37.4,106421.0,102122.0,1235.0,7.497571636716853,12121.0,4351
15,10018,11103028,9168.0,30.7,105500.0,79765.0,1364.0,14.877835951134381,5387.0,3781
16,10019,20942515,38830.0,39.2,94022.0,89202.0,4644.0,11.959824877671902,27740.0,11090
17,10020,4852186,0.0,,,,0.0,,0.0,0
18,10021,5561997,43573.0,39.5,115076.0,119996.0,2767.0,6.350262777408028,36425.0,7148
19,10022,22165514,30607.0,45.5,126378.0,139507.0,1525.0,4.982520338484661,26207.0,4400
20,10023,2853723,60586.0,42.1,111478.0,103249.0,4825.0,7.963886046281319,49823.0,10763
21,10024,893579,58391.0,42.5,113839.0,101201.0,4183.0,7.163775239334829,47504.0,10887
22,10025,1004626,96068.0,40.3,74065.0,58664.0,14911.0,15.521297414331515,62344.0,33724
23,10026,104482,38310.0,34.2,47264.0,32424.0,11041.0,28.82015139650222,9893.0,28417
24,10027,2554411,64413.0,30.2,40782.0,26953.0,18464.0,28.665021036126248,18553.0,45860
25,10028,946715,46883.0,39.6,114939.0,110585.0,2343.0,4.997547085297443,41841.0,5042
26,10029,2206982,79251.0,33.3,31350.0,25697.0,23401.0,29.527703120465358,24525.0,54726
27,10030,79175,29209.0,34.1,33196.0,23818.0,8500.0,29.100619672018897,4291.0,24918
28,10031,138203,59244.0,33.8,39774.0,23542.0,14725.0,24.854837620687327,16700.0,42544
29,10032,1231308,62685.0,34.2,37280.0,19479.0,18187.0,29.013320571109517,19021.0,43664
30,10033,229284,59844.0,35.8,44933.0,23904.0,14637.0,24.45859234008422,24272.0,35572
31,10034,139458,43405.0,35.5,42581.0,23256.0,11359.0,26.16979610643935,16096.0,27309
32,10035,459685,33920.0,35.2,27424.0,20371.0,13117.0,38.670400943396224,7220.0,26700
33,10036,21157903,25799.0,37.0,75966.0,73546.0,3366.0,13.047017326252956,16669.0,9130
34,10037,215384,18777.0,36.1,35491.0,25883.0,5384.0,28.673377003781223,2020.0,16757
35,10038,3718783,21464.0,33.6,76379.0,59468.0,3789.0,17.65281401416325,10899.0,10565
36,10039,49017,26697.0,32.4,33558.0,22260.0,7734.0,28.969547140128103,3456.0,23241
37,10040,138107,44378.0,37.8,46200.0,23847.0,8985.0,20.24651854522511,16278.0,28100
38,10044,84344,11783.0,40.9,91383.0,48285.0,1155.0,9.802257489603667,6261.0,5522
39,10069,27663,5526.0,34.6,163750.0,120573.0,436.0,7.889974665218965,4245.0,1281
40,10103,1287397,0.0,,,,0.0,,0.0,0
41,10110,274763,0.0,,,,0.0,,0.0,0
42,10111,652097,0.0,,,,0.0,,0.0,0
43,10112,1302662,0.0,,,,0.0,,0.0,0
44,10115,134902,0.0,,,,0.0,,0.0,0
45,10119,954690,0.0,,,,0.0,,0.0,0
46,10128,859011,61927.0,39.1,100200.0,90805.0,4441.0,7.171346908456731,50335.0,11592
47,10152,695698,0.0,,,,0.0,,0.0,0
48,10153,1624500,0.0,,,,0.0,,0.0,0
49,10154,1347006,0.0,,,,0.0,,0.0,0
50,10162,6250,1289.0,44.4,193510.0,112223.0,0.0,0.0,1243.0,46
51,10165,352156,0.0,,,,0.0,,0.0,0
52,10167,1469382,0.0,,,,0.0,,0.0,0
53,10168,335113,0.0,,,,0.0,,0.0,0
54,10169,581716,0.0,,,,0.0,,0.0,0
55,10170,567817,0.0,,,,0.0,,0.0,0
56,10171,661425,0.0,,,,0.0,,0.0,0
57,10172,1324875,0.0,,,,0.0,,0.0,0
58,10173,377854,0.0,,,,0.0,,0.0,0
59,10174,530189,0.0,,,,0.0,,0.0,0
60,10177,929539,0.0,,,,0.0,,0.0,0
61,10199,936,0.0,,,,0.0,,0.0,0
62,10271,456814,0.0,,,,0.0,,0.0,0
63,10278,37762,0.0,,,,0.0,,0.0,0
64,10279,132685,0.0,,,,0.0,,0.0,0
65,10280,51024,9552.0,37.2,145432.0,95071.0,435.0,4.5540201005025125,6962.0,2590
66,10282,166253,5730.0,33.0,250001.0,137952.0,197.0,3.43804537521815,4042.0,1688
67,10301,266181,39209.0,35.8,54605.0,27485.0,8094.0,20.643219668953556,21990.0,17219
68,10302,205610,18286.0,32.9,54170.0,23486.0,4330.0,23.679317510663896,10994.0,7292
69,10303,306306,23933.0,32.9,52553.0,21408.0,6097.0,25.475285171102662,8894.0,15039
70,10304,202191,42244.0,35.6,54106.0,28842.0,8004.0,18.94706940630622,21743.0,20501
71,10305,790260,41795.0,39.5,72782.0,29938.0,5095.0,12.190453403517168,31948.0,9847
72,10306,348071,54939.0,41.9,79686.0,35632.0,4416.0,8.038005788237864,48704.0,6235
73,10307,63253,15098.0,38.6,76857.0,33068.0,940.0,6.225990197377136,14063.0,1035
74,10308,71437,29766.0,43.3,87174.0,35768.0,2177.0,7.313713633004099,28187.0,1579
75,10309,320612,33185.0,39.1,87509.0,36925.0,3134.0,9.444025915323188,30237.0,2948
76,10310,324055,24394.0,34.7,68080.0,29094.0,4677.0,19.172747396900878,14615.0,9779
77,10311,38424,0.0,,,,0.0,,0.0,0
